title,start_date,rating_count,rating_avg,animeId,animeIdx
Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,,531,5.49,4925,3479
Tetsuwan Birdy,1996-07-25,2,2.00,4926,3480
Space Adventure Cobra,,545,5.40,4927,3481
Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,2011-12-17,553,5.44,4928,3482
Sekai Meisaku Douwa: Hakuchou no Mizuumi,,533,5.43,4929,3483
Pokemon Movie 03: Kesshoutou no Teiou Entei,,547,5.42,4930,3484
Nisekoi: OVA,,533,5.36,4931,3485
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,,540,5.41,4932,3486
Lupin III: Nusumareta Lupin,,2,5.00,4935,3487
Kuroko no Basket: Oshaberi Shiyou ka,,506,5.89,4937,3488
Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,,559,5.70,4940,3489
Kodomo no Jikan OVA,2007-09-11,531,5.43,4941,3490
Kimi to Boku,,525,5.59,4951,3491
Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou,,538,5.79,4952,3492
Karneval,,544,5.66,4953,3493
Zero kara Hajimeru Mahou no Sho,2017-04-10,499,5.30,4954,3494
Yoroiden Samurai Troopers,1988-04-30,541,5.32,4955,3495
Vampire Hunter D,,1,10.00,4956,3496
Tonari no Kyuuketsuki-san,2018-10-05,537,5.55,4957,3497
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,2013-07-09,545,5.57,4958,3498
Tales of Symphonia The Animation: Tethe'alla-hen Specials,2010-03-25,549,5.26,4959,3499
Tsurupika Hagemaru-kun,1988-03-03,544,5.59,4960,3500
Shadow Skill: Eigi,1998-07-03,526,5.36,4961,3501
Sirius,2018-07-12,2,2.00,4962,3502
Rockman.EXE Stream,2004-10-02,534,5.54,4963,3503
Anata ga Furikaeru Toki,,554,5.46,4964,3504
Aitsu to Lullaby: Suiyobi no Cinderella,,548,5.56,4965,3505
AIKa,1997-04-25,4,5.00,4966,3506
Xianjing Chuanshuo RO: Shouhu Yongheng De Ai,,562,5.42,4967,3507
Tetsuwan Atom: Ao Kishi no Kan,,544,5.47,4968,3508
Uchuu Icchokusen,,525,5.39,4969,3509
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,,40,6.95,4970,3510
Sprite: Between Two Worlds,1997-04-21,557,5.52,4971,3511
Sore Ike! Anpanman: Anpanman to Yukai na Nakama-tachi,,536,5.54,4972,3512
Samurai Girl Real Bout High School,2001-07-30,581,5.65,4973,3513
Shounen Ninja Kaze no Fujimaru,1964-06-07,545,5.58,4974,3514
Rara Maji,,40,6.15,4975,3515
Rang Wo Men Shao Ba,2018-02-13,565,5.44,4976,3516
Osomatsu-san VR,,512,5.54,4977,3517
Porong Porong Pororo 2,2005-12-03,546,5.59,4978,3518
Ookami Shounen Ken,1963-11-25,569,5.58,4979,3519
Memories Off,2001-11-21,530,5.39,4980,3520
Masamune Datenicle,,142,7.69,4981,3521
Marvel Disk Wars: The Avengers,2014-04-02,520,5.30,4982,3522
Maku,,24,5.83,4983,3523
Lily C.A.T.,,540,5.63,4984,3524
Kurou Shiro,,52,8.38,4985,3525
Joleobban,,549,5.29,4986,3526
Hotaru Kagayaku,,551,5.52,4987,3527
Hello Kitty no Momotarou,,531,5.47,4988,3528
Hello Kitty: Ringo no Mori no Fantasy,2006-04-04,546,5.47,4989,3529
Gundam: G no Reconguista - From the Past to the Future,,539,5.54,4990,3530
Dallos,1983-12-21,2,4.00,4991,3531
Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,2014-07-08,519,5.34,4992,3532
Precure All Stars Movie New Stage: Mirai no Tomodachi,,556,5.22,4993,3533
Senkaiden Houshin Engi,1999-07-03,517,5.43,4994,3534
Popolocrois Monogatari,1998-10-04,527,5.47,4995,3535
Mameshiba,,537,5.68,4996,3536
Marco: Haha wo Tazunete Sanzenri,,550,5.59,4997,3537
Cello Hiki no Gauche (OVA),,1,4.00,4998,3538
Bio Hunter,,93,6.62,4999,3539
Baymax,,556,5.36,5000,3540
Bacterial Contamination,,543,5.33,5001,3541
Afraid To Be Cool / Raise Me Up,2016-04-12,2,8.00,5002,3542
Backkom Mission Impossible,,535,5.51,5003,3543
0-sen Hayato Pilot,,552,5.66,5004,3544
World Fool News (TV),2014-04-17,28,8.14,5005,3545
Yodaka no Hoshi (Music),,2,5.00,5006,3546
Ukkari Pénélope (2009),2009-06-29,520,5.74,5007,3547
Toshi Densetsu Monogatari Hikiko,,522,5.43,5008,3548
Tatakae!! Ramenman (Movie),,536,5.32,5009,3549
Space Gundam V,,530,5.59,5010,3550
Seihou Tenshi Angel Links,1999-04-07,528,5.40,5011,3551
Regalia: The Three Sacred Stars,2016-07-07,559,5.30,5012,3552
Oreca Battle,2014-04-07,543,5.59,5013,3553
Mujaki no Rakuen,2014-08-29,6,6.67,5014,3554
Ninkuu: Knife no Bohyou,,530,5.43,5015,3555
Okama Hakusho,1991-04-12,2,5.00,5016,3556
Mobile Suit SD Gundam Mk III,,2,4.00,5017,3557
Juusou Kikou Dancougar Nova,2007-02-15,537,5.36,5018,3558
Mahoutsukai Tai! vs. Shamanic Princess,,4,6.00,5019,3559
Kaseki Dorobou to Kyouryuuseki,,68,4.53,5020,3560
Issunboushi,,530,5.37,5021,3561
Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,,535,5.59,5022,3562
Gatapishi,1990-04-23,556,5.59,5023,3563
Duel Masters Movie 3: Honoo no Kizuna XX,,552,5.56,5024,3564
Hashi no Mukou,,12,5.50,5025,3565
Donbei x Kemurikusa,,547,5.41,5026,3566
Chikyuu Monogatari Telepath 2500,,6,4.67,5027,3567
Dr. Slump Movie 11: Dr. Mashirito & Abale-chan,,12,9.00,5028,3568
Bloody Bunny,,12,8.67,5029,3569
Duel Masters Victory V,2012-04-07,59,6.58,5030,3570
Bernard-jou Iwaku.,2016-10-07,2,6.00,5031,3571
Yousei Dick,1992-06-07,6,7.67,5032,3572
Yobarete Tobidete Akubi-chan,2001-12-11,546,5.47,5033,3573
White Album 2 Picture Drama,,28,7.14,5034,3574
Teito Monogatari,1991-09-27,547,5.46,5035,3575
Ultra Nyan 2: The Great Happy Operation,,559,5.51,5036,3576
Birthday Boy,,558,5.33,5037,3577
Teekyuu 6 Specials,,544,5.71,5038,3578
Hulaing Babies,2019-01-11,50,6.84,5039,3579
Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua,,280,8.19,5040,3580
Ouritsu Uchuugun: Honneamise no Tsubasa Pilot,,38,7.16,5041,3581
Rescue Me!,,52,6.92,5042,3582
Midori-ko,,2,8.00,5043,3583
Backkom Sports,,502,5.49,5044,3584
Chiruri,,2,8.00,5045,3585
Gegege no Kitarou: Kitarou no Yuurei Densha,,547,5.55,5046,3586
Gun-dou Musashi,2006-04-09,542,5.73,5047,3587
Gregory Horror Show: The Bloody Karte,2001-04-07,530,5.39,5048,3588
Himitsukessha Taka no Tsume Countdown,2009-10-07,12,5.67,5049,3589
Kamen Rider Fourze x Crayon Shin-chan,2012-04-13,539,5.37,5050,3590
Pankunchi,,555,5.37,5051,3591
Majuu Senshi Luna Varga,1991-03-20,561,5.63,5052,3592
Mighty Orbots,1984-09-08,10,4.80,5053,3593
Otome Chic,,4,9.00,5054,3594
Barakamon: Mijikamon Episode 0,,546,5.66,5055,3595
Mobile Suit Gundam UC: A Phantom World,,544,5.59,5056,3596
Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,,533,5.50,5057,3597
Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,,538,5.59,5058,3598
Kiss wa Hitomi ni Shite,,541,5.44,5059,3599
Kagi Hime Monogatari: Eikyuu Alice Rondo - Extra Song,2006-04-28,180,7.54,5060,3600
Shihaisha no Tasogare,,546,5.30,5061,3601
W'z Special,,547,5.48,5062,3602
Comet Lucifer,2015-10-04,538,5.53,5063,3603
Majuu Sensen,,562,5.64,5064,3604
Shukufuku no Campanella Specials,2010-09-22,6,7.00,5065,3605
School Days,2007-07-04,554,5.44,5066,3606
Shoko Nakagawa Prism Tour Special,,557,5.43,5071,3607
Shin Obake no Q-tarou,1971-09-01,64,7.03,5079,3608
Taisei Kensetsu: Singapore,,6,6.33,5082,3609
Washimo,2014-03-10,551,5.74,5083,3610
Yonhyaku-nijuu Renpai Girl,,4,6.00,5085,3611
RD Sennou Chousashitsu,2008-04-09,4,6.00,5090,3612
Shakugan no Shana III (Final) Specials,2012-01-27,535,5.72,5091,3613
Shakugan no Shana Specials,2006-01-25,533,5.45,5092,3614
Sousei no Aquarion,2005-04-05,518,5.64,5093,3615
Donyatsu Specials,,563,5.31,5094,3616
Wan Jie Shen Zhu,,556,5.33,5095,3617
Yami no Matsuei,2000-10-02,3,9.00,5096,3618
Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,,16,8.75,5097,3619
Tonkatsu DJ Agetarou,2016-04-10,537,5.57,5098,3620
Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,,519,5.59,5099,3621
Aoki Ryuusei SPT Layzner,1985-10-03,1,10.00,5100,3622
Chuukan Kanriroku Tonegawa,2018-07-04,4,3.00,5101,3623
Daybreak Interlude,,530,5.44,5102,3624
Daisougen no Chiisana Tenshi: Bush Baby,1992-01-12,523,5.36,5103,3625
Jigoku Shoujo,2005-10-05,538,5.57,5104,3626
Detective Conan: Happy New Year Special,,554,5.45,5105,3627
Escaflowne,,533,5.55,5106,3628
Kyoushoku Soukou Guyver II,1991-10-24,4,3.00,5107,3629
One Piece: Mezase! Kaizoku Yakyuu Ou,,4,8.00,5108,3630
Pokemon: Mewtwo! Ware wa Koko ni Ari,,8,6.00,5109,3631
Rekka no Honoo: Final Burning,,536,5.59,5110,3632
Uchuu Senkan Yamato: Fukkatsu-hen,,548,5.55,5111,3633
Tenjou Tenge: The Ultimate Fight,,82,5.95,5112,3634
Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,,535,5.40,5113,3635
Anyamal Tantei Kiruminzoo,2009-10-05,2548,9.24,5114,3636
Armitage III,1995-02-25,532,5.51,5115,3637
Domestic na Kanojo,2019-01-12,2,9.00,5116,3638
Fukumenkei Noise,2017-04-11,527,5.43,5117,3639
Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,2015-03-23,28,7.71,5118,3640
Gamers!,2017-07-13,537,5.33,5119,3641
Kannagi: Moshimo Kannagi ga Attara...,,546,5.36,5120,3642
Karakuri Circus (TV),2018-10-11,557,5.54,5121,3643
Ladies versus Butlers! Tokuten Disc Music Clip,,535,5.65,5122,3644
Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami,,535,5.37,5123,3645
Namida no Tsubomi,,530,5.35,5124,3646
Ahiru no Pekkle no Ahiru no Drakestail,,557,5.43,5125,3647
Ame to Shoujo to Watashi no Tegami,,1,3.00,5126,3648
Good Morning,,539,5.45,5127,3649
Hashire!,,555,5.38,5128,3650
Hot Minute: Gudetama,,2,8.00,5129,3651
Inazuma Eleven x Kaitou Gru no Tsuki Dorobou,,510,5.44,5130,3652
Kikumana,,544,5.38,5131,3653
Windy,,549,5.55,5148,3654
Aquarion Logos,2015-07-03,544,5.49,5149,3655
Behind a Smile,,54,7.85,5150,3656
Hina no Uta,,539,5.35,5151,3657
Kojiki: Hyuuga-hen,,10,7.20,5152,3658
Obsolete,,4,5.50,5153,3659
Porong Porong Pororo 4,2012-02-29,4,7.00,5154,3660
Sekiei Ayakashi Mangatan,2012-02-02,10,7.40,5155,3661
JA Kumamoto Keizairen,2016-05-16,548,5.54,5156,3662
Kino,2013-07-12,549,5.30,5157,3663
Kujira,,8,4.50,5158,3664
Macross Δ Movie: Gekijou no Walküre Specials,,547,5.39,5159,3665
Nodoka Mori no Doubutsu Daisakusen,,544,5.52,5160,3666
Rakushou! Hyper Doll,1995-09-25,544,5.44,5161,3667
Shuten Douji,1989-12-21,18,7.67,5162,3668
Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka,,6,7.67,5163,3669
Arei no Kagami: Way to the Virgin Space,,2,9.00,5164,3670
Ashita e Mukau Hito,,2,8.00,5165,3671
Go! Samurai,,559,5.35,5166,3672
Growlanser IV: Wayfarer of the Time,,538,5.45,5167,3673
Platonic Chain: Web,,6,8.00,5168,3674
Pugyuru,2004-04-12,555,5.39,5169,3675
Risu no Panache,,525,5.55,5170,3676
21 Emon Uchuu e Irasshai!,,529,5.85,5171,3677
Futatsu no Sekai,,8,9.50,5172,3678
A Christmas Song,,545,5.44,5173,3679
Last Orders,,562,5.31,5174,3680
Time Slip Ichimannen: Prime Rose,,542,5.69,5175,3681
Ya-Ne-Sen a Go Go,,546,5.55,5176,3682
Schoolgirl Strikers: Animation Channel,2017-01-07,82,7.90,5177,3683
Oda Nobuna no Yabou Recap,,46,5.17,5178,3684
Pittanko!! Nekozakana,,523,5.57,5179,3685
One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,,539,5.51,5180,3686
Paulette no Isu,,526,5.61,5181,3687
Pocket Monsters: Diamond & Pearl Tokubetsu-hen,,546,5.32,5182,3688
Porphy no Nagai Tabi,2008-01-06,563,5.59,5183,3689
Baja no Studio,,531,5.48,5184,3690
Usagi-chan de Cue!!,2001-11-09,541,5.28,5185,3691
Bytheway Dance,,558,5.53,5186,3692
Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,,565,5.36,5187,3693
Gatchaman Crowds Insight: Inbound,,551,5.51,5188,3694
Cocktail Prince: Making Love!!,,512,5.37,5189,3695
Mobile Suit Gundam ZZ: Gundam Frag.,2009-09-25,538,5.62,5190,3696
Kishin Douji Zenki,1995-01-09,4,7.00,5191,3697
Reunion (Music),,534,5.52,5192,3698
Inazuma Eleven: Chou Jigen Dream Match,,2,1.00,5193,3699
Ichiban Ushiro no Daimaou,2010-04-03,28,8.43,5194,3700
Hitsugi no Chaika OVA,,539,5.56,5195,3701
Hanebado!,2018-07-02,2,6.00,5197,3702
Gunslinger Girl: Il Teatrino OVA,,531,5.57,5198,3703
Gravitation: Lyrics of Love,1999-07-23,552,5.65,5199,3704
Gakusen Toshi Asterisk,2015-10-03,2,10.00,5200,3705
Doraemon Movie 18: Nobita no Nejimaki City Boukenki,,528,5.52,5201,3706
Doraemon: Doraemon Comes Back (Movie),,547,5.62,5202,3707
Deadman Wonderland: Akai Knife Tsukai,,3,7.00,5203,3708
Henkei Shoujo,2017-03-26,20,6.20,5204,3709
Toukiden 2,2016-06-30,80,8.40,5205,3710
Ultra Dino Makera,,527,5.38,5206,3711
Yona Yona Penguin,,4,3.00,5207,3712
Mahouka Koukou no Rettousei,2014-04-06,4,8.00,5208,3713
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,2016-07-14,4,6.00,5209,3714
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,,4,1.00,5210,3715
Arakawa Under the Bridge,2010-04-05,4,7.00,5211,3716
Yuru Yuri,2011-07-05,4,7.00,5212,3717
Yowamushi Pedal Movie,,4,9.00,5213,3718
Uchuu Patrol Luluco,2016-04-01,4,6.00,5214,3719
Toriko,2011-04-03,507,5.47,5215,3720
Tonari no Kaibutsu-kun,2012-10-02,6,7.00,5216,3721
Tokyo Ravens,2013-10-09,2,6.00,5217,3722
Strike Witches Movie,,533,5.30,5218,3723
Qin Shi Ming Yue: Tian Xing Jiu Ge 2nd Season,,537,5.37,5219,3724
Mahou Shoujo Lalabel: Umi ga Yobu Natsuyasumi,,30,6.67,5220,3725
Uchuu Hikoushi no Uta,,537,5.71,5221,3726
Z/X: Code Reunion,2019-10-08,534,5.48,5222,3727
Anitore! XX: Hitotsu Yane no Shita de,2016-10-05,565,5.61,5223,3728
Ariel Deluxe,1991-01-21,521,5.39,5224,3729
Drifters: Kokuou-sama Goranshin,,4,6.50,5225,3730
Gundam: Mission to the Rise,,8,7.75,5226,3731
Ore ga Suki nano wa Imouto dakedo Imouto ja Nai Specials,2019-02-27,565,5.51,5227,3732
Shammy to Kage Boy,,2,5.00,5228,3733
Zombie Clay Animation: Life of the Dead,,555,5.54,5229,3734
Macross Fufonfia,2008-05-27,543,5.31,5230,3735
Love to Live By,,68,8.26,5231,3736
PoPo Loouise,,2,4.00,5232,3737
Shimanchu MiRiKa,,6,6.33,5233,3738
Shiroi Zou (1981),,538,5.66,5234,3739
Through the Windows,,2,6.00,5235,3740
Baka Misérables,2013-05-21,542,5.65,5236,3741
Battle Break,,534,5.74,5237,3742
Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,1992-10-21,546,5.50,5238,3743
Mirai e no Kakehashi: Bridge for Future,2015-10-01,529,5.57,5239,3744
Promedicus,2018-01-26,548,5.52,5240,3745
Exper Zenon,,518,5.55,5241,3746
Robo to Shoujo (Kari),2010-06-16,545,5.54,5242,3747
Satsujin Kippu wa Heart-iro,,1,7.00,5243,3748
Tachibanakan Triangle,2018-04-04,2,5.00,5244,3749
Aru Apartment no Isshitsu,,564,5.47,5245,3750
Cynical Hysterie Hour: Trip Coaster,,2,3.00,5246,3751
Ken to Mahou no Logres: Inishie no Megami x Fate/Extella,,539,5.50,5247,3752
Mirror Mirror (Bombs BiS),,534,5.39,5248,3753
Tsukiyomi,,2,9.00,5249,3754
Yumemakura Baku Twilight Gekijou,1991-05-21,543,5.39,5250,3755
Chains & Rings,,34,8.41,5251,3756
E no Umakatta Tomodachi,,4,7.00,5252,3757
Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,,563,5.56,5253,3758
Hoshi no Kirby: Pilot,,533,5.69,5254,3759
Chobits: Chibits,,529,5.53,5255,3760
Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,,520,5.40,5256,3761
Chicchana Yukitsukai Sugar Specials,2003-08-21,536,5.56,5257,3762
Bishoujo Senshi Sailor Moon Crystal,2014-07-05,52,9.00,5258,3763
3x3 Eyes: Seima Densetsu,1995-07-25,4,8.00,5259,3764
Yuuki Yuuna wa Yuusha de Aru: Hidamari,,552,5.70,5260,3765
L'Œil du cyclone,,555,5.55,5261,3766
Yowamushi Pedal: Re:Generation,,16,6.75,5262,3767
Youjo Senki Movie: Manner Eizou,,4,7.00,5263,3768
Versailles no Bara: Seimei Aru Kagiri Aishite,,548,5.78,5264,3769
Urusei Yatsura Movie 3: Remember My Love,,532,5.50,5265,3770
The Night Game: Neko no Sakusen,,2,7.00,5266,3771
Tsukuyomi: Moon Phase,2004-10-05,2,7.00,5267,3772
Thermae Romae,2012-01-13,557,5.30,5268,3773
Shinmai Maou no Testament Departures,,560,5.75,5269,3774
Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,,8,5.50,5270,3775
Qin Shi Ming Yue: Ye Jin Tianming,,545,5.41,5271,3776
Sora Iro no Tane,,4,4.00,5272,3777
Project ARMS,2001-04-07,555,5.56,5273,3778
Overlord: Ple Ple Pleiades,2015-09-25,515,5.53,5274,3779
Nekopara OVA,,1,6.00,5275,3780
Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,,2,8.00,5276,3781
Monochrome Factor,2008-04-08,38,7.16,5277,3782
Mahoromatic 2 End Year Special,,545,5.58,5278,3783
Ryuusei Sentai Musumet,2004-10-04,6,6.67,5279,3784
Duel Masters,2002-10-21,536,5.59,5280,3785
Osomatsu-san 2nd Season,2017-10-03,8,5.50,5281,3786
Noblesse: Awakening,,547,5.57,5282,3787
"Momoko, Kaeru no Uta ga Kikoeru yo.",,552,5.40,5283,3788
Kore wa Zombie Desu ka? of the Dead,2012-04-05,548,5.52,5284,3789
Konnichiwa Anne: Before Green Gables,2009-04-05,4,7.00,5285,3790
Kemono Friends,2017-01-11,538,5.57,5286,3791
Kara no Kyoukai Remix: Gate of Seventh Heaven,,535,5.55,5287,3792
Juubee Ninpuuchou,,6,8.00,5289,3793
InuYasha Movie 1: Toki wo Koeru Omoi,,4,7.00,5291,3794
Inazuma Eleven,2008-10-05,523,5.70,5295,3795
Hayate no Gotoku!,2007-04-01,2,6.00,5296,3796
Hungry Heart: Wild Striker,2002-09-11,6,6.33,5298,3797
Arata Kangatari Picture Drama,2013-06-21,2,7.00,5299,3798
Guilty Crown,2011-10-14,73,9.01,5300,3799
High Score,2011-11-28,521,5.39,5311,3800
EDEN,,545,5.53,5312,3801
Lupin III: The Last Job,,514,5.49,5313,3802
Lupin III: Harimao no Zaihou wo Oe!!,,537,5.31,5314,3803
Lost Universe,1998-04-03,4,9.00,5315,3804
Kyuuketsuhime Miyu,1988-07-21,32,6.00,5316,3805
Kinnikuman II Sei: Ultimate Muscle 2,2006-01-04,536,5.38,5317,3806
Kill Me Baby: Butsuzou Kegatte Nise Halloween,,563,5.55,5318,3807
Kaguya-hime,,530,5.45,5319,3808
Kachou Ouji,1999-07-08,537,5.65,5320,3809
IS: Infinite Stratos 2 - World Purge-hen,,4,8.00,5321,3810
Feng Yu Zhou,,547,5.44,5322,3811
Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,2015-09-25,522,5.70,5323,3812
Eine Kleine,,8,8.50,5324,3813
Digimon Tamers: Boukensha-tachi no Tatakai,,536,5.54,5325,3814
D.C.S.S: Da Capo Second Season,2005-07-02,555,5.24,5326,3815
Kyoufu Shinbun (2014),2014-04-28,553,5.47,5327,3816
Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni,,557,5.47,5328,3817
Bakusou Kyoudai Let's & Go WGP,1997-01-06,552,5.42,5329,3818
Anima Yell!,2018-10-07,2,7.00,5330,3819
Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,,528,5.57,5331,3820
Aikatsu on Parade!,,4,7.00,5332,3821
Ace wo Nerae!,1973-10-05,2,6.00,5333,3822
.hack//Sign,2002-04-04,526,5.59,5334,3823
Wangu Xian Qiong,2017-05-18,539,5.33,5335,3824
Sword Art Online Movie: Ordinal Scale - Sword Art Offline,,525,5.56,5336,3825
Shinmai Maou no Testament Burst,2015-10-10,8,5.25,5337,3826
Shingeki no Kyojin: Ano Hi Kara,,539,5.58,5338,3827
Senki Zesshou Symphogear XV: Senki Zesshou Shinai Symphogear,2019-12-04,1,4.00,5339,3828
Seiken Tsukai no World Break,2015-01-12,556,5.55,5340,3829
Release the Spyce,2018-10-07,244,8.48,5341,3830
Sango Shou Densetsu: Aoi Umi no Elfie,,54,6.41,5342,3831
Punch Line,2015-04-10,2,8.00,5343,3832
Onegai! Samia Don,1985-04-02,529,5.39,5344,3833
Iczer-Girl Iczelion,1995-01-27,518,5.55,5345,3834
Futsuu tte Nandarou?,,551,5.62,5346,3835
Ginsoukikou Ordian,2000-04-04,24,7.33,5347,3836
Aoku Tsuzuku Pass,,2,8.00,5348,3837
Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni,,549,5.43,5349,3838
Iya na Kao sare nagara Opantsu Misete Moraitai,2018-07-14,548,5.53,5350,3839
Hatsukoi Monster,2016-07-02,524,5.74,5351,3840
Shin Dokonjou Gaeru: Dokonjou Yumemakura,,531,5.40,5352,3841
Nijiiro Hotaru: Eien no Natsuyasumi,,2,7.00,5353,3842
Nasu: Andalusia no Natsu,,543,5.34,5354,3843
Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,,54,6.67,5355,3844
Manie-Manie: Meikyuu Monogatari,,94,7.77,5356,3845
Murder Princess,2007-03-28,530,5.38,5357,3846
Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,,560,5.56,5358,3847
Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Encore Animation,,540,5.61,5359,3848
Kiss x Sis,2008-12-22,523,5.42,5360,3849
Koisuru Tenshi Angelique: Kagayaki no Ashita,2007-01-06,558,5.33,5361,3850
Kimi no Iru Machi,2013-07-13,537,5.83,5362,3851
Houkago no Ouji-sama,2014-10-29,549,5.52,5363,3852
Hellsing: Psalm of the Darkness,,539,5.55,5364,3853
Hagure Yuusha no Aesthetica,2012-07-06,212,8.98,5365,3854
Gensoumaden Saiyuuki: Kibou no Zaika,,556,5.47,5366,3855
Mazinger ZIP!,2013-04-08,526,5.36,5367,3856
Fumoon,,531,5.29,5368,3857
Ibara no Ou,,4,3.50,5369,3858
PopoloCrois,2003-10-05,536,5.74,5370,3859
Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,,544,5.34,5371,3860
Show By Rock!! #,2016-10-02,538,5.49,5372,3861
Strike Witches,2008-07-04,539,5.49,5373,3862
Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody♪,,554,5.60,5381,3863
Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,,541,5.66,5382,3864
3-gatsu no Lion meets Bump of Chicken,,4,1.00,5383,3865
Ano Ko Secret,,549,5.45,5384,3866
Dragon Quest: Abel Yuusha Densetsu,1989-12-02,565,5.42,5385,3867
Jinzou Ningen Kikaider The Animation,2000-10-16,10,6.80,5386,3868
Grisaia no Kajitsu,2014-10-05,543,5.71,5387,3869
Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,,561,5.45,5388,3870
Ginga Eiyuu Densetsu: Die Neue These - Kaikou,2018-04-03,536,5.54,5389,3871
D-Frag!,2014-01-07,1,4.00,5390,3872
Bishoujo Senshi Sailor Moon SuperS,1995-03-04,80,5.05,5391,3873
Aa! Megami-sama!: Tatakau Tsubasa,,537,5.39,5393,3874
Ashita no Nadja,2003-02-02,519,5.61,5394,3875
Tsubasa Chronicle 2nd Season,2006-04-29,520,5.34,5396,3876
Utawarerumono Specials,2006-08-23,2,7.00,5397,3877
Towa no Quon 4: Guren no Shoushin,,545,5.42,5399,3878
Sword Art Online: Alicization,2018-10-07,536,5.52,5400,3879
Special A,2008-04-07,529,5.44,5403,3880
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,2015-10-03,546,5.65,5408,3881
Shokugeki no Souma: Ni no Sara OVA,2017-05-01,518,5.41,5410,3882
Sky Girls,2007-07-06,551,5.67,5415,3883
Smile Precure!,2012-02-05,529,5.59,5416,3884
Bonobono (TV),1995-04-20,534,5.73,5417,3885
Brotherhood: Final Fantasy XV,2016-03-31,535,5.51,5418,3886
Osake wa Fuufu ni Natte kara: Yuzu Atsukan,,4,9.00,5419,3887
Zero no Tsukaima: Princesses no Rondo Picture Drama,2008-09-25,168,8.76,5420,3888
Battle Spirits: Sword Eyes Gekitouden,2013-04-07,564,5.45,5421,3889
Asura Cryin',2009-04-02,519,5.36,5422,3890
YAT Anshin! Uchuu Ryokou 2,1998-04-11,536,5.59,5423,3891
Uchi no Maid ga Uzasugiru!: Uchi no Maid wa Yappari Mou Honto Uzainda naa...,,8,7.00,5424,3892
Tsukiuta. The Animation,2016-07-06,508,5.49,5425,3893
Toaru Majutsu no Index-tan II,2011-01-26,1,1.00,5426,3894
To Be Hero,2016-10-05,553,5.58,5427,3895
Tiger Mask W,2016-10-02,544,5.59,5428,3896
Tezuka Osamu no Buddha: Owarinaki Tabi,,521,5.66,5429,3897
Shin Hokuto no Ken,2003-07-24,526,5.59,5430,3898
Rinne no Lagrange Season 2,2012-07-08,536,5.29,5431,3899
Onegai My Melody Sukkiri♪,2007-04-01,543,5.34,5432,3900
Maria†Holic Alive,2011-04-08,546,5.50,5433,3901
Koutetsushin Jeeg,2007-04-05,534,5.42,5434,3902
Ie Naki Ko Remy Specials (2001),2001-07-14,543,5.63,5435,3903
Hua Jianghu Zhi Ling Zhu,2015-10-08,545,5.19,5436,3904
Guilty Crown: Lost Christmas - An Episode of Port Town,,542,5.64,5437,3905
Granbelm,2019-07-06,563,5.60,5438,3906
